symbol,date,open,high,low,close,volume,rsi,macd,signal,ema,bb_upper,bb_lower,pattern,signal_label
AUDUSD,2025-03-28T00:00:00.000Z,0.630085,0.63122,0.628085,0.62865,1000,43.79873473591287,-0.00014569109139217495,0.0003120228555221228,0.6303984988881233,0.637123714667421,0.6250817853325789,False,SELL
AUDUSD,2025-03-30T00:00:00.000Z,0.628845,0.62911,0.62693,0.628255,1000,49.40258878194486,-0.00028893908861238327,0.00019183046669522157,0.6301943561368735,0.6369230887683716,0.6247904112316284,False,SELL
AUDUSD,2025-03-31T00:00:00.000Z,0.62826,0.630065,0.621895,0.624,1000,35.77075098814218,-0.0007373078717493042,6.00279900631642e-06,0.6296044174571712,0.6373241349511491,0.6237263650488509,False,SELL
AUDUSD,2025-04-01T00:00:00.000Z,0.623995,0.629085,0.623215,0.628825,1000,44.71208665906496,-0.0006952913015944029,-0.00013425602111382745,0.6295301872231549,0.6372923147640025,0.6236101852359973,Bullish Engulfing,NEUTRAL
AUDUSD,2025-04-02T00:00:00.000Z,0.62883,0.634115,0.622635,0.62643,1000,31.724894250352378,-0.0008455029198310982,-0.00027650540085728164,0.6292349312971403,0.6373670979391565,0.6233759020608437,False,SELL
AUDUSD,2025-04-03T00:00:00.000Z,0.62642,0.63892,0.625625,0.632585,1000,45.059507334624804,-0.00046255757320934343,-0.000313715835327694,0.6295539854593174,0.6375753643298301,0.6234716356701699,Bullish Engulfing,NEUTRAL
AUDUSD,2025-04-04T00:00:00.000Z,0.632595,0.633195,0.59868,0.603985,1000,24.941905499612545,-0.0024387393378423328,-0.0007387205358306218,0.6271188439870015,0.6427932533347485,0.6153657466652516,Bearish Engulfing,NEUTRAL
AUDUSD,2025-04-06T00:00:00.000Z,0.59977,0.601,0.59316,0.598665,1000,25.246981339187542,-0.004383625457280327,-0.001467701520120563,0.6244089540834775,0.6469036231202246,0.6082603768797753,False,NEUTRAL
AUDUSD,2025-04-07T00:00:00.000Z,0.598675,0.61281,0.594455,0.59971,1000,27.731500202183355,-0.0057740789644492585,-0.0023289770089863025,0.622056672742194,0.64874057835872,0.60313042164128,True,NEUTRAL
AUDUSD,2025-04-08T00:00:00.000Z,0.599715,0.608545,0.593985,0.595315,1000,23.997212327706237,-0.0071482624362830816,-0.0032928340944456585,0.6195098467667469,0.6504129261808521,0.5977360738191481,Bearish Engulfing,NEUTRAL
AUDUSD,2025-04-09T00:00:00.000Z,0.595305,0.617595,0.59145,0.613335,1000,40.68835741167895,-0.00670594735083907,-0.00397545674572434,0.6189217661222949,0.6487238871137844,0.5969491128862157,Bullish Engulfing,NEUTRAL
AUDUSD,2025-04-10T00:00:00.000Z,0.61333,0.624945,0.611615,0.622325,1000,45.315648085963716,-0.005565832143145433,-0.004293531825208559,0.6192458836344573,0.6472618243047935,0.5970281756952064,False,NEUTRAL
AUDUSD,2025-04-11T00:00:00.000Z,0.622315,0.630095,0.618115,0.6292,1000,50.29469548133594,-0.004060718152580467,-0.004246969090682941,0.6201938947168899,0.6462506039502937,0.5973258960497064,False,BUY
AUDUSD,2025-04-13T00:00:00.000Z,0.63057,0.630765,0.627855,0.630085,1000,49.99465811965815,-0.002764623508661135,-0.00395049997427858,0.6211359047438528,0.6462322894575082,0.5973292105424918,False,BUY
AUDUSD,2025-04-14T00:00:00.000Z,0.630075,0.63429,0.627545,0.631885,1000,51.72156883614497,-0.001574069317457627,-0.0034752138429143898,0.6221596281015812,0.6467687416139396,0.5972567583860604,Bullish Engulfing,BUY
AUDUSD,2025-04-15T00:00:00.000Z,0.631895,0.638325,0.631895,0.633805,1000,52.90636782572265,-0.0004701984346917598,-0.002874210761269864,0.6232687111395259,0.6473960479764584,0.5971204520235416,False,BUY
AUDUSD,2025-04-16T00:00:00.000Z,0.633795,0.639165,0.633115,0.636925,1000,56.8498595580052,0.0006489049456483986,-0.0021695876198862115,0.6245693100786186,0.6485127923005446,0.5968287076994555,False,BUY
AUDUSD,2025-04-17T00:00:00.000Z,0.636935,0.63941,0.63335,0.638935,1000,55.52277941658478,0.0016786422955371583,-0.0013999416368015375,0.625937471023512,0.6497141336379875,0.5964513663620126,False,BUY
AUDUSD,2025-04-18T00:00:00.000Z,0.638935,0.639395,0.63669,0.637565,1000,56.15159383459479,0.0023569989964981053,-0.0006485535101416091,0.6270448547355585,0.650842382392519,0.5962151176074809,False,BUY
AUDUSD,2025-04-20T00:00:00.000Z,0.63732,0.63933,0.636965,0.63898,1000,53.728210808604935,0.00297449214971246,7.605562182920467e-05,0.6281815352369339,0.6520156076946452,0.5959303923053548,Bullish Engulfing,BUY
AUDUSD,2025-04-21T00:00:00.000Z,0.638975,0.64379,0.638365,0.642175,1000,81.63518886679933,0.0036792575301543007,0.0007966960034942238,0.6295142461667497,0.6537972731838507,0.5955012268161491,False,NEUTRAL
AUDUSD,2025-04-22T00:00:00.000Z,0.64217,0.643925,0.634935,0.63759,1000,82.64150943396228,0.0038237402922651764,0.0014021048612484145,0.6302833655794402,0.6548011510993201,0.5954308489006799,False,NEUTRAL
AUDUSD,2025-04-23T00:00:00.000Z,0.637595,0.643555,0.635215,0.636395,1000,80.68590547887925,0.0037980360142350067,0.001881291091845733,0.6308654260004459,0.6558374286164212,0.5956340713835788,False,NEUTRAL
AUDUSD,2025-04-24T00:00:00.000Z,0.636405,0.641475,0.634395,0.640035,1000,87.88546255506608,0.004024985243536339,0.0023100299221838544,0.6317387187623082,0.6570505201998652,0.5955419798001348,False,NEUTRAL
AUDUSD,2025-04-25T00:00:00.000Z,0.64004,0.642085,0.63748,0.639785,1000,82.06060606060615,0.004136982671125167,0.002675420471972117,0.6325050312611361,0.6583048429672008,0.5956231570327991,True,NEUTRAL
AUDUSD,2025-04-27T00:00:00.000Z,0.63973,0.64068,0.638055,0.638225,1000,73.50680070963934,0.004053140397342947,0.0029509644570462836,0.6330497901886469,0.658899732065654,0.5955922679343459,False,NEUTRAL
AUDUSD,2025-04-28T00:00:00.000Z,0.63823,0.643515,0.636795,0.6428,1000,71.5736040609138,0.004306219637002728,0.0032220154930375725,0.633978381599252,0.6595696630087086,0.5988038369912912,False,NEUTRAL
AUDUSD,2025-04-29T00:00:00.000Z,0.642795,0.644975,0.637625,0.63874,1000,62.472978815391215,0.004131552720644915,0.003403922938559041,0.6344318690659899,0.6581962060052525,0.6041847939947474,False,BUY
AUDUSD,2025-04-30T00:00:00.000Z,0.638725,0.641785,0.635605,0.641055,1000,63.021868787276325,0.004132294564288763,0.0035495972637049856,0.6350626434406575,0.6561305321415494,0.6103849678584508,False,BUY
AUDUSD,2025-05-01T00:00:00.000Z,0.64106,0.642745,0.636575,0.638555,1000,56.635931824532,0.0038863539054423413,0.003616948592052457,0.6353952488272616,0.6497831059613948,0.6210563940386051,Bearish Engulfing,NEUTRAL
AUDUSD,2025-05-02T00:00:00.000Z,0.63855,0.646995,0.638205,0.644445,1000,59.751037344398384,0.004119233971526359,0.0037174056679472375,0.636257129891332,0.6474912110392493,0.6264592889607509,Bullish Engulfing,BUY
AUDUSD,2025-05-04T00:00:00.000Z,0.64537,0.64581,0.64402,0.644385,1000,57.44332149685867,0.004249960701688704,0.003823916674695531,0.6370312127588242,0.6465538895659972,0.6296026104340029,False,BUY
AUDUSD,2025-05-05T00:00:00.000Z,0.64439,0.649385,0.643445,0.64609,1000,61.53742048991734,0.00443996072444619,0.003947125484645663,0.6378939544008411,0.6470315421580978,0.6308139578419022,False,BUY
AUDUSD,2025-05-06T00:00:00.000Z,0.646095,0.651485,0.643805,0.650345,1000,64.28302123916032,0.004877653497553314,0.004133231087227194,0.6390797682674276,0.6484478220929668,0.6314236779070332,False,NEUTRAL
AUDUSD,2025-05-07T00:00:00.000Z,0.650335,0.651195,0.64215,0.643075,1000,51.02599179206555,0.004585046371097912,0.0042235941440013375,0.6394602665276726,0.6482132061481872,0.6327772938518129,False,BUY
AUDUSD,2025-05-08T00:00:00.000Z,0.64308,0.646465,0.639195,0.639355,1000,52.05256425165719,0.004006792395999326,0.004180233794400935,0.6394502411440848,0.6478504112811441,0.6336950887188562,False,SELL
AUDUSD,2025-05-09T00:00:00.000Z,0.63935,0.643255,0.637125,0.64108,1000,55.38196438828251,0.0036456897956116396,0.004073324994643076,0.6396054562732195,0.6478226164008063,0.6341383835991936,False,NEUTRAL
AUDUSD,2025-05-11T00:00:00.000Z,0.64177,0.6431,0.64156,0.641945,1000,52.34355828220855,0.0033902311794034024,0.003936706231595141,0.6398282699614843,0.6479158489103973,0.6343461510896025,False,NEUTRAL
AUDUSD,2025-05-12T00:00:00.000Z,0.64196,0.64613,0.635685,0.637265,1000,47.211155378485984,0.0027781170934351174,0.0037049884039631366,0.6395841490127716,0.6479352827219719,0.6342967172780282,Bearish Engulfing,SELL
AUDUSD,2025-05-13T00:00:00.000Z,0.63727,0.647885,0.636145,0.647245,1000,58.41417910447751,0.0030630064324236317,0.0035765920096552358,0.6403137538686982,0.6487908876832079,0.6342676123167922,False,NEUTRAL
AUDUSD,2025-05-14T00:00:00.000Z,0.647235,0.650105,0.642165,0.642725,1000,49.92996544962177,0.002890734473711909,0.0034394205024665704,0.6405433963573935,0.6488328357572908,0.6342806642427095,False,NEUTRAL
AUDUSD,2025-05-15T00:00:00.000Z,0.64273,0.64578,0.639065,0.64042,1000,51.62193473643562,0.0025389460790092855,0.0032593256177751136,0.6405316443233561,0.648756331053514,0.6346401689464858,False,SELL
AUDUSD,2025-05-16T00:00:00.000Z,0.640415,0.64362,0.638785,0.640335,1000,49.27360774818396,0.0022276139056210953,0.00305298327534431,0.6405129162925602,0.648537795861821,0.6352527041381788,True,SELL
AUDUSD,2025-05-18T00:00:00.000Z,0.640305,0.641275,0.64009,0.640925,1000,52.486883525708265,0.0020053723007658064,0.0028434610804286093,0.6405521623599354,0.6485416233186778,0.635337876681322,Bullish Engulfing,NEUTRAL
AUDUSD,2025-05-19T00:00:00.000Z,0.640935,0.64652,0.639835,0.645435,1000,51.06980765074556,0.0021681702194602526,0.002708402908234938,0.641017194516132,0.6489187561393063,0.6355257438606937,False,NEUTRAL
AUDUSD,2025-05-20T00:00:00.000Z,0.64543,0.645485,0.639185,0.642565,1000,48.14588427057871,0.002042064084882278,0.002575135143564406,0.6411646045622147,0.6488662139840842,0.6360122860159159,False,NEUTRAL
AUDUSD,2025-05-21T00:00:00.000Z,0.64257,0.646935,0.64231,0.643265,1000,47.06188247529891,0.0019758320525504747,0.00245527452536162,0.6413646422229562,0.6488983171280225,0.6360266828719776,False,NEUTRAL
AUDUSD,2025-05-22T00:00:00.000Z,0.64327,0.645895,0.64075,0.640905,1000,39.779125162407915,0.0017131621462783686,0.00230685204954497,0.6413208667731508,0.648812851767335,0.6363286482326649,Bearish Engulfing,SELL
AUDUSD,2025-05-23T00:00:00.000Z,0.640895,0.649955,0.640855,0.649575,1000,56.830601092896266,0.0021794673519480723,0.0022813751100255906,0.6421069746995174,0.6499281539551566,0.6360653460448434,Bullish Engulfing,NEUTRAL
AUDUSD,2025-05-25T00:00:00.000Z,0.648745,0.65068,0.648685,0.650205,1000,62.19375140481013,0.0025702253637753802,0.0023391451607755486,0.6428782152043253,0.650886842500816,0.6362716574991839,False,BUY
AUDUSD,2025-05-26T00:00:00.000Z,0.65021,0.653735,0.648005,0.64801,1000,57.70685053380783,0.0026719847706054844,0.002405713082741536,0.6433669566134371,0.6513233634321386,0.6361916365678614,Bearish Engulfing,NEUTRAL
AUDUSD,2025-05-27T00:00:00.000Z,0.648015,0.649555,0.643495,0.64477,1000,52.984049857399356,0.0024627992942404253,0.002417130325041314,0.6435005797931097,0.6513512899547698,0.6362022100452303,False,BUY
AUDUSD,2025-05-28T00:00:00.000Z,0.644775,0.645365,0.641,0.642255,1000,55.523577595749465,0.002070214669803616,0.0023477471939937745,0.6433819531461469,0.6511069552329434,0.6360630447670568,False,SELL
AUDUSD,2025-05-29T00:00:00.000Z,0.64225,0.64602,0.640745,0.64441,1000,46.20431115276486,0.001910950765532049,0.0022603879083014297,0.6434798623703234,0.6501243140222189,0.6364521859777811,False,NEUTRAL
AUDUSD,2025-05-30T00:00:00.000Z,0.644415,0.645255,0.640765,0.64323,1000,50.742537862079075,0.0016702630825211617,0.002142362943145376,0.6434560659541021,0.6501313974973995,0.6364606025026005,False,SELL
AUDUSD,2025-06-01T00:00:00.000Z,0.643465,0.645035,0.64334,0.644315,1000,55.94021656245231,0.0015492084809312079,0.0020237320507025423,0.6435378691965685,0.6501328171608443,0.6369551828391558,False,NEUTRAL
AUDUSD,2025-06-02T00:00:00.000Z,0.644325,0.650045,0.644275,0.649865,1000,62.4575163398693,0.001879445377338751,0.001994874716029784,0.6441404530826096,0.6510354518025044,0.6369310481974956,False,NEUTRAL
AUDUSD,2025-06-03T00:00:00.000Z,0.64986,0.649915,0.64471,0.646465,1000,56.74622503653186,0.0018455347363207641,0.0019650067200879797,0.6443618385033134,0.651276110596071,0.6371423894039291,False,NEUTRAL
AUDUSD,2025-06-04T00:00:00.000Z,0.646455,0.65049,0.645075,0.648985,1000,54.543127719477894,0.0019989604764198976,0.0019717974713543635,0.644802139598236,0.6513636708428291,0.6382268291571708,False,BUY
AUDUSD,2025-06-05T00:00:00.000Z,0.64898,0.653815,0.648605,0.651025,1000,61.061715481171355,0.002259120694715122,0.002029262116026515,0.6453947929698326,0.6520483000348475,0.6379201999651526,False,BUY
AUDUSD,2025-06-06T00:00:00.000Z,0.65102,0.651715,0.647965,0.649315,1000,57.70700636942668,0.002300794703980924,0.002083568633617397,0.6457681460203247,0.6525468405347785,0.6380806594652213,False,BUY
AUDUSD,2025-06-08T00:00:00.000Z,0.649875,0.650175,0.649535,0.649885,1000,61.9861185264282,0.0023526954838445358,0.0021373940036628247,0.6461602273517224,0.6529096372998601,0.6386643627001399,True,BUY
AUDUSD,2025-06-09T00:00:00.000Z,0.64988,0.653405,0.649405,0.65167,1000,53.42600163532287,0.002508940305859131,0.002211703264102086,0.6466849676039393,0.6534536105434853,0.6392538894565148,False,BUY
AUDUSD,2025-06-10T00:00:00.000Z,0.651665,0.653315,0.648995,0.652905,1000,54.32969852469517,0.002701280946402096,0.002309618800562088,0.6472773516416594,0.6541449917814061,0.6397605082185939,False,BUY
AUDUSD,2025-06-11T00:00:00.000Z,0.652895,0.654585,0.649615,0.65089,1000,54.64516129032254,0.002660450611256082,0.0023797851627008868,0.6476214133900728,0.6545871380471293,0.6398638619528707,False,BUY
AUDUSD,2025-06-12T00:00:00.000Z,0.650895,0.653365,0.64774,0.652715,1000,63.42741254013865,0.0027437265525375176,0.002452573440668213,0.6481065168767326,0.6551411515558057,0.6403248484441943,False,BUY
AUDUSD,2025-06-13T00:00:00.000Z,0.6527,0.652725,0.645635,0.64874,1000,60.444516025124656,0.002460609679723502,0.002454180688479271,0.6481668486027581,0.6551184248157037,0.6408950751842964,False,BUY
AUDUSD,2025-06-15T00:00:00.000Z,0.648815,0.6495,0.64802,0.649215,1000,58.18150859867171,0.0022486450679207737,0.0024130735643675717,0.6482666725453525,0.6547102138366192,0.642134286163381,False,NEUTRAL
AUDUSD,2025-06-16T00:00:00.000Z,0.64921,0.655205,0.646665,0.651245,1000,63.26327982789995,0.0022188876647373235,0.002374236384441522,0.6485503227791285,0.6549015950945741,0.6421099049054259,False,NEUTRAL
AUDUSD,2025-06-17T00:00:00.000Z,0.651255,0.654385,0.646615,0.648085,1000,55.83772065655006,0.0019182072187702293,0.0022830305513072634,0.6485060063239734,0.6547471045877997,0.6420523954122004,Bearish Engulfing,SELL
AUDUSD,2025-06-18T00:00:00.000Z,0.648055,0.653765,0.647715,0.65065,1000,51.339361883637466,0.0018653868440806631,0.0021995018098619435,0.6487101961978806,0.6549543345551868,0.6421091654448131,False,NEUTRAL
AUDUSD,2025-06-19T00:00:00.000Z,0.650645,0.650945,0.644585,0.64857,1000,53.76094336251568,0.0016368194639783118,0.002086965340685217,0.6486968441790348,0.6548957918178472,0.6425477081821528,False,SELL
AUDUSD,2025-06-20T00:00:00.000Z,0.648565,0.64956,0.644805,0.64499,1000,43.122740574969704,0.0011535051979267852,0.001900273312133531,0.6483438114000791,0.6545301720824314,0.6431868279175686,False,SELL
AUDUSD,2025-06-22T00:00:00.000Z,0.64281,0.644895,0.641535,0.644585,1000,38.2524626048887,0.0007293871239784089,0.0016660960745025065,0.6479858293619764,0.6545104941910753,0.6432240058089247,False,SELL
AUDUSD,2025-06-23T00:00:00.000Z,0.644595,0.64869,0.63728,0.647715,1000,47.22511272979547,0.000638475389415083,0.0014605719374850218,0.6479600360894071,0.6541138250015465,0.6440691749984536,False,SELL
AUDUSD,2025-06-24T00:00:00.000Z,0.647725,0.651935,0.647135,0.649545,1000,49.43502824858756,0.0007059550801199466,0.0013096485660120069,0.6481109850332731,0.653844767205865,0.6448612327941349,False,NEUTRAL
AUDUSD,2025-06-25T00:00:00.000Z,0.649535,0.652325,0.648455,0.652115,1000,50.7206477732794,0.0009557929565398027,0.001238877444117566,0.648492319792009,0.6541209833544182,0.6448100166455819,False,NEUTRAL
AUDUSD,2025-06-26T00:00:00.000Z,0.652145,0.653555,0.65103,0.653065,1000,50.26152337365159,0.0012164261308683644,0.0012343871814677258,0.648927813145151,0.6544909545769624,0.6451000454230376,False,NEUTRAL
USDCHF,2024-12-29T00:00:00.000Z,0.90151,0.902245,0.901225,0.90188,1000,,0.0,0.0,0.90188,,,False,NEUTRAL
USDCHF,2024-12-30T00:00:00.000Z,0.901875,0.9074,0.901025,0.903305,1000,,0.00011367521367522393,2.2735042735044787e-05,0.9020157142857143,,,False,BUY
USDCHF,2024-12-31T00:00:00.000Z,0.90332,0.90805,0.90233,0.9076,1000,,0.0005440626293616857,0.00012700056006037297,0.9025475510204081,,,False,BUY
USDCHF,2025-01-01T00:00:00.000Z,0.90577,0.907865,0.90574,0.907745,1000,,0.0008866275547073643,0.00027892595898977124,0.9030425461613216,,,False,BUY
USDCHF,2025-01-02T00:00:00.000Z,0.907755,0.91374,0.903925,0.912095,1000,,0.0014919234072751086,0.0005215254486468388,0.9039046846221481,,,False,BUY
USDCHF,2025-01-03T00:00:00.000Z,0.9121,0.912495,0.908045,0.908425,1000,,0.0016563925406853919,0.0007484988670545495,0.9043351908486102,,,False,BUY
USDCHF,2025-01-05T00:00:00.000Z,0.90852,0.909435,0.90852,0.90938,1000,,0.0018425561917539968,0.000967310331994439,0.9048156488630283,,,False,BUY
USDCHF,2025-01-06T00:00:00.000Z,0.909385,0.910505,0.900865,0.90496,1000,,0.0016148205201781396,0.0010968123696311791,0.904829396590359,,,Bearish Engulfing,NEUTRAL
USDCHF,2025-01-07T00:00:00.000Z,0.904965,0.90982,0.90229,0.909585,1000,,0.0017869384923602238,0.0012348375941769881,0.905282311200801,,,False,BUY
USDCHF,2025-01-08T00:00:00.000Z,0.909595,0.912845,0.908755,0.911045,1000,,0.0020178920205101702,0.0013914484794436245,0.9058311387054867,,,False,BUY
USDCHF,2025-01-09T00:00:00.000Z,0.911045,0.913115,0.90981,0.912105,1000,,0.002260401001020762,0.0015652389837590521,0.9064286493049641,,,False,BUY
USDCHF,2025-01-10T00:00:00.000Z,0.912095,0.918855,0.91149,0.91647,1000,,0.002772846487164138,0.0018067604844400694,0.907384968418777,,,False,BUY
USDCHF,2025-01-12T00:00:00.000Z,0.91655,0.91724,0.91632,0.916935,1000,,0.0031798297428358158,0.002081374336119219,0.9082944952360363,,,False,BUY
USDCHF,2025-01-13T00:00:00.000Z,0.91693,0.92012,0.915195,0.915895,1000,,0.0033794909289849295,0.002340997654692361,0.9090183528326043,,,False,BUY
USDCHF,2025-01-14T00:00:00.000Z,0.9159,0.917375,0.912115,0.91252,1000,64.92286115007022,0.003228177146862743,0.0025184335531264375,0.9093518430390231,,,False,BUY
USDCHF,2025-01-15T00:00:00.000Z,0.912525,0.914635,0.907985,0.912155,1000,62.792714657415594,0.003043721310193037,0.0026234911045397574,0.9096188103686399,,,True,BUY
USDCHF,2025-01-16T00:00:00.000Z,0.91216,0.913645,0.91004,0.911195,1000,55.751079827227706,0.002787937149723141,0.002656380313576434,0.9097689236668647,,,False,BUY
USDCHF,2025-01-17T00:00:00.000Z,0.911195,0.91538,0.909645,0.91501,1000,60.400858983536175,0.002860095574999222,0.0026971233658609917,0.9102680737938299,,,False,BUY
USDCHF,2025-01-19T00:00:00.000Z,0.913795,0.915245,0.9136,0.914525,1000,53.911783644559016,0.002845346813320826,0.002726768055352959,0.9106734953372747,,,False,BUY
USDCHF,2025-01-20T00:00:00.000Z,0.914515,0.91472,0.905565,0.906135,1000,46.79988820570147,0.0021320781617116813,0.0026078300766247033,0.9102412576861058,0.9190759576756714,0.9018205423243285,False,SELL
USDCHF,2025-01-21T00:00:00.000Z,0.906135,0.91148,0.905165,0.90669,1000,46.19841718485023,0.001593225763308781,0.002404909213961519,0.9099030426683814,0.9185444230255408,0.9028330769744592,True,SELL
USDCHF,2025-01-22T00:00:00.000Z,0.9067,0.90754,0.90328,0.9064,1000,52.304,0.0011297576362034878,0.0021498788984099125,0.9095694195571069,0.9181923238228268,0.9034946761771733,True,SELL
USDCHF,2025-01-23T00:00:00.000Z,0.90642,0.910885,0.905685,0.907505,1000,46.249549224666474,0.0008419149994548514,0.0018882861186189004,0.9093728081707158,0.9181965184510281,0.9034809815489717,False,SELL
USDCHF,2025-01-24T00:00:00.000Z,0.90752,0.907655,0.902765,0.90593,1000,40.81522715029628,0.00048116176554124923,0.0016068612480033702,0.9090449216782666,0.9183084151932772,0.903187584806723,Bearish Engulfing,SELL
USDCHF,2025-01-26T00:00:00.000Z,0.90619,0.907,0.905335,0.906875,1000,40.56978002163703,0.00026842163338036684,0.0013391733250787696,0.9088382624708126,0.9182102760978881,0.902763723902112,False,SELL
USDCHF,2025-01-27T00:00:00.000Z,0.90687,0.907325,0.896545,0.90449,1000,26.73786407766977,-9.157045459029511e-05,0.0010530245691449567,0.9084241422354971,0.9184242678943287,0.902156232105671,False,NEUTRAL
USDCHF,2025-01-28T00:00:00.000Z,0.904475,0.907085,0.9037,0.904265,1000,25.16660133281067,-0.000390520717763021,0.0007643155117633612,0.908028033451164,0.9185992698835342,0.9014697301164659,True,NEUTRAL
USDCHF,2025-01-29T00:00:00.000Z,0.904255,0.90953,0.903185,0.90637,1000,32.07902163687676,-0.0004523704029523179,0.0005209783288202255,0.9078701255034342,0.9185157224797623,0.9016942775202378,Bullish Engulfing,NEUTRAL
USDCHF,2025-01-30T00:00:00.000Z,0.906365,0.91039,0.90592,0.90963,1000,44.538926681783934,-0.00023561593518939272,0.0003696594760183018,0.9080377325983452,0.9185174108189142,0.9016970891810858,False,NEUTRAL
USDCHF,2025-01-31T00:00:00.000Z,0.90964,0.911585,0.90718,0.911225,1000,48.32069339111575,6.412749038198218e-05,0.0003085530788910379,0.9083412818746933,0.9185310201441541,0.901701479855846,False,NEUTRAL
USDCHF,2025-02-02T00:00:00.000Z,0.91582,0.916275,0.913765,0.915165,1000,56.47212259537012,0.0006125404022641057,0.0003693505435656514,0.9089911597913892,0.918943546740795,0.901594953259205,False,BUY
USDCHF,2025-02-03T00:00:00.000Z,0.915195,0.919695,0.909305,0.911585,1000,44.373254476753715,0.0007496440750802691,0.00044540924986857496,0.9092381921922094,0.9182263477711382,0.9018236522288615,False,BUY
USDCHF,2025-02-04T00:00:00.000Z,0.91159,0.913145,0.904565,0.905465,1000,37.44108677571381,0.0003603134019296572,0.0004283900802807914,0.908878840554856,0.917210534869445,0.9016924651305551,False,SELL
USDCHF,2025-02-05T00:00:00.000Z,0.90545,0.90594,0.90019,0.901485,1000,42.656348704990464,-0.0002663167653755849,0.00028944871114951616,0.9081746652639173,0.916645363757385,0.9008166362426151,False,SELL
USDCHF,2025-02-06T00:00:00.000Z,0.90147,0.90622,0.900805,0.90519,1000,47.84544671071539,-0.00045867582220593395,0.00013982380447842612,0.9078904114292585,0.9162187270885106,0.9005102729114894,False,SELL
USDCHF,2025-02-07T00:00:00.000Z,0.905185,0.91064,0.9047,0.909955,1000,54.52462772050398,-0.00022404344995374803,6.705035359199128e-05,0.9080870389121863,0.9159451230669493,0.9005638769330506,False,NEUTRAL
USDCHF,2025-02-09T00:00:00.000Z,0.910875,0.91123,0.910325,0.910985,1000,54.4376434583015,4.450377559939156e-05,6.254103799347133e-05,0.9083630352062638,0.9159182752786587,0.9005697247213414,False,NEUTRAL
USDCHF,2025-02-10T00:00:00.000Z,0.91098,0.91226,0.909385,0.91143,1000,57.221638655462115,0.00028989543350455005,0.00010801191709568708,0.9086551270913816,0.9152245339454316,0.9009054660545684,False,BUY
USDCHF,2025-02-11T00:00:00.000Z,0.911425,0.91408,0.91107,0.91309,1000,58.01005284186102,0.0006112718556978702,0.0002086639048161237,0.9090774959398215,0.914904658779387,0.901081841220613,False,BUY
USDCHF,2025-02-12T00:00:00.000Z,0.91311,0.91558,0.910285,0.91346,1000,62.19412724306688,0.0008856121083485879,0.0003440535455226166,0.909494877278886,0.9156236215645983,0.9010953784354019,True,BUY
USDCHF,2025-02-13T00:00:00.000Z,0.913465,0.914035,0.90275,0.903295,1000,48.96190068493148,0.00027957541617062986,0.0003311579196522193,0.9089044127761349,0.9157699329411335,0.9006095670588665,Bearish Engulfing,SELL
USDCHF,2025-02-14T00:00:00.000Z,0.903315,0.904925,0.897245,0.89979,1000,43.1629260182876,-0.0004780268402784227,0.0001693209676660909,0.908036373464122,0.9162959999822594,0.8994225000177404,False,SELL
USDCHF,2025-02-16T00:00:00.000Z,0.89807,0.900245,0.89807,0.899935,1000,39.22897455838243,-0.0010545753108264222,-7.54582880324117e-05,0.9072648140865865,0.9166332827383361,0.898328217261664,False,SELL
USDCHF,2025-02-17T00:00:00.000Z,0.89993,0.901815,0.89919,0.90078,1000,38.19907355101134,-0.001426861715833283,-0.00034573897359258595,0.9066472127450069,0.9168376160463746,0.8976088839536255,False,SELL
USDCHF,2025-02-18T00:00:00.000Z,0.90079,0.904135,0.899575,0.90368,1000,36.71178988777056,-0.0014709395349602472,-0.0005707790858661182,0.9063646210550063,0.9168075303452123,0.8973194696547879,False,SELL
USDCHF,2025-02-19T00:00:00.000Z,0.90367,0.90547,0.902365,0.90462,1000,41.41712877387557,-0.0014137248401456803,-0.0007393682367220307,0.9061984666688152,0.9168069729436442,0.8973330270563559,False,SELL
USDCHF,2025-02-20T00:00:00.000Z,0.904615,0.904625,0.897585,0.89823,1000,41.14334679887383,-0.0018625312776539005,-0.0009640008449084046,0.905439565081309,0.9172191131096593,0.8963173868903408,False,SELL
USDCHF,2025-02-21T00:00:00.000Z,0.898215,0.90049,0.896795,0.897665,1000,44.89714133048366,-0.002238006050315211,-0.001218801885989766,0.9046991303116605,0.9175506484072853,0.8951153515927148,False,SELL
USDCHF,2025-02-23T00:00:00.000Z,0.897375,0.8987,0.896995,0.898535,1000,40.381558028616716,-0.002437275390146043,-0.0014624965868210214,0.9041120702819785,0.9173994911127209,0.8941570088872791,Bullish Engulfing,NEUTRAL
USDCHF,2025-02-24T00:00:00.000Z,0.89853,0.89982,0.895385,0.897405,1000,29.731912144702918,-0.0026557653243137747,-0.0017011503343195723,0.9034733016836948,0.9169850385937279,0.8931894614062719,False,NEUTRAL
USDCHF,2025-02-25T00:00:00.000Z,0.89739,0.89782,0.89125,0.89244,1000,23.427425132540364,-0.0031927501408348657,-0.001999470295622631,0.9024225110471524,0.9161335425571957,0.8917684574428042,False,NEUTRAL
USDCHF,2025-02-26T00:00:00.000Z,0.892445,0.896475,0.891665,0.894485,1000,26.78449102616794,-0.0034139462205498017,-0.0022823654806080652,0.9016665576140903,0.9154220514017216,0.8907699485982784,False,NEUTRAL
